X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,prePrac2_fixResp.keys,prePrac2_fixResp.corr,prePrac2_imgResp.keys,prePrac2_imgResp.corr,prePrac2_imgResp.rt,pfix_switches,Pside,ptrial_type1S0D,ptarget,pprobe,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,pTrials_slow.thisRepN,pTrials_slow.thisTrialN,pTrials_slow.thisN,pTrials_slow.thisIndex,pTrials_slow.ran,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,prac_fix_resp.rt,prac_fix_resp_fast.keys,prac_fix_resp_fast.corr,prac_resp2.keys,prac_resp2.corr,prac_resp2.rt,pTrials_fast.thisRepN,pTrials_fast.thisTrialN,pTrials_fast.thisN,pTrials_fast.thisIndex,pTrials_fast.ran,prac_fix_resp_fast.rt,pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,pTrials.ran,repPracLoop.thisRepN,repPracLoop.thisTrialN,repPracLoop.thisN,repPracLoop.thisIndex,repPracLoop.ran,fix_switches,side,trial_type1S0D,target,probe,block_type,key_resp.keys,key_resp.corr,key_resp.rt,fix_resp.keys,fix_resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fix_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Block_type,instruction_text
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim2.png,Stimuli/H-8sim3.png,conf_haus,j,1,0.533575,,1,14,0,14,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,conf_haus,f,1,0.99999,space,1,15,0,15,0,1,0.56795,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim3.png,Stimuli/H-8sim0.png,conf_haus,j,1,0.79958,,1,16,0,16,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,conf_haus,f,1,0.700085,,1,17,0,17,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/H-8sim2.png,Stimuli/H-8sim3.png,conf_haus,j,1,0.865655,space,1,18,0,18,0,1,0.51953,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,conf_haus,f,1,0.533145,,1,19,0,19,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim2.png,Stimuli/H-8sim1.png,conf_haus,f,0,0.667925,,1,20,0,20,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim0.png,Stimuli/H-8sim1.png,conf_haus,j,1,0.700085,,1,21,0,21,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,conf_haus,f,1,0.66646,,1,22,0,22,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,conf_haus,f,1,0.731125,space,1,23,0,23,0,1,0.51566,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim2.png,Stimuli/H-8sim0.png,conf_haus,j,1,0.63344,,1,24,0,24,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,conf_haus,f,1,1.27024,,1,25,0,25,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,conf_haus,f,1,0.54935,,1,26,0,26,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,conf_haus,f,1,0.65453,space,1,27,0,27,0,1,0.505465,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim0.png,Stimuli/H-8sim2.png,conf_haus,j,1,0.85267,,1,28,0,28,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/H-8sim3.png,Stimuli/H-8sim2.png,conf_haus,j,1,1.167045,space,1,29,0,29,0,1,0.55088,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,conf_haus,f,1,0.35828,,1,30,0,30,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,conf_haus,f,1,0.549335,,1,31,0,31,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim1.png,Stimuli/H-8sim2.png,conf_haus,f,0,0.765725,,1,32,0,32,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim3.png,Stimuli/H-8sim0.png,conf_haus,j,1,0.69911,,1,33,0,33,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/H-8sim3.png,Stimuli/H-8sim2.png,conf_haus,j,1,1.26656,space,1,34,0,34,0,1,0.569895,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,conf_haus,f,1,0.499415,,1,35,0,35,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,conf_haus,f,1,0.46798,,1,36,0,36,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,conf_haus,f,1,0.42224,space,1,37,0,37,0,1,0.57419,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,conf_haus,f,1,0.63501,,1,38,0,38,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim1.png,Stimuli/H-8sim2.png,conf_haus,f,0,0.416235,,1,39,0,39,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/H-8sim2.png,Stimuli/H-8sim0.png,conf_haus,j,1,0.54784,space,1,40,0,40,0,1,0.54125,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim0.png,Stimuli/H-8sim2.png,conf_haus,f,0,0.46545,,1,41,0,41,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,conf_haus,f,1,0.451585,,1,42,0,42,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,conf_haus,f,1,0.757505,,1,43,0,43,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/H-8sim1.png,Stimuli/H-8sim0.png,conf_haus,j,1,0.43325,space,1,44,0,44,0,1,0.63308,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim3.png,Stimuli/H-8sim1.png,conf_haus,j,1,1.01678,,1,45,0,45,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/H-8sim1.png,Stimuli/H-8sim3.png,conf_haus,j,1,0.716645,,1,46,0,46,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,conf_haus,f,1,0.63283,,1,47,0,47,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,1,conf_haus,Designs/instructions_haus_1234.png
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f131.png,Stimuli/f131.png,feat_face,f,1,1.598945,,1,0,0,0,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f15.png,Stimuli/f131.png,feat_face,j,1,0.63796,,1,1,0,1,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f15.png,Stimuli/f15.png,feat_face,j,0,0.949075,,1,2,0,2,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f24.png,Stimuli/f24.png,feat_face,f,1,0.51489,,1,3,0,3,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/f131.png,Stimuli/f142.png,feat_face,j,1,0.682925,space,1,4,0,4,0,1,0.49891,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f24.png,Stimuli/f142.png,feat_face,j,1,0.61989,,1,5,0,5,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f142.png,Stimuli/f142.png,feat_face,f,1,0.90194,,1,6,0,6,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f24.png,Stimuli/f131.png,feat_face,j,1,1.399135,,1,7,0,7,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/f24.png,Stimuli/f15.png,feat_face,j,1,0.599,space,1,8,0,8,0,1,0.519765,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f24.png,Stimuli/f142.png,feat_face,j,1,0.733725,,1,9,0,9,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,1,Stimuli/f142.png,Stimuli/f142.png,feat_face,f,1,0.749025,space,1,10,0,10,0,1,0.53568,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f24.png,Stimuli/f24.png,feat_face,f,1,0.75257,,1,11,0,11,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f15.png,Stimuli/f15.png,feat_face,f,1,0.772955,,1,12,0,12,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f142.png,Stimuli/f131.png,feat_face,j,1,1.004315,,1,13,0,13,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,1,Stimuli/f131.png,Stimuli/f131.png,feat_face,f,1,0.64094,space,1,14,0,14,0,1,0.688235,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f24.png,Stimuli/f24.png,feat_face,f,1,0.81601,,1,15,0,15,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f24.png,Stimuli/f15.png,feat_face,j,1,0.43287,,1,16,0,16,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f142.png,Stimuli/f24.png,feat_face,j,1,0.599745,,1,17,0,17,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f142.png,Stimuli/f142.png,feat_face,f,1,0.86536,,1,18,0,18,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f142.png,Stimuli/f15.png,feat_face,j,1,0.69094,,1,19,0,19,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/f15.png,Stimuli/f24.png,feat_face,j,1,0.633485,space,1,20,0,20,0,1,0.72246,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f24.png,Stimuli/f131.png,feat_face,j,1,0.622035,,1,21,0,21,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f131.png,Stimuli/f131.png,feat_face,f,1,0.73347,,1,22,0,22,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f15.png,Stimuli/f15.png,feat_face,f,1,0.5825,,1,23,0,23,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,1,Stimuli/f15.png,Stimuli/f15.png,feat_face,f,1,0.46481,space,1,24,0,24,0,1,0.53414,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f142.png,Stimuli/f142.png,feat_face,f,1,0.499765,,1,25,0,25,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/f131.png,Stimuli/f15.png,feat_face,j,1,0.434005,space,1,26,0,26,0,1,0.482815,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f131.png,Stimuli/f24.png,feat_face,j,1,1.23339,,1,27,0,27,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f131.png,Stimuli/f131.png,feat_face,f,1,0.58381,,1,28,0,28,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f142.png,Stimuli/f24.png,feat_face,j,1,0.43578,,1,29,0,29,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f24.png,Stimuli/f24.png,feat_face,f,1,0.5501,,1,30,0,30,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/f131.png,Stimuli/f142.png,feat_face,j,1,0.41677,space,1,31,0,31,0,1,0.586795,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,1,Stimuli/f24.png,Stimuli/f24.png,feat_face,f,1,0.585775,space,1,32,0,32,0,1,0.98283,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f15.png,Stimuli/f24.png,feat_face,j,1,1.38476,,1,33,0,33,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f15.png,Stimuli/f142.png,feat_face,j,1,0.797575,,1,34,0,34,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f15.png,Stimuli/f15.png,feat_face,f,1,1.04904,,1,35,0,35,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,0,Stimuli/f131.png,Stimuli/f24.png,feat_face,j,1,0.487965,space,1,36,0,36,0,1,0.584895,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f142.png,Stimuli/f142.png,feat_face,j,0,0.88107,,1,37,0,37,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f15.png,Stimuli/f131.png,feat_face,j,1,0.673895,,1,38,0,38,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,1,Stimuli/f131.png,Stimuli/f131.png,feat_face,f,1,0.5889,,1,39,0,39,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,1,0.163380792,1,Stimuli/f15.png,Stimuli/f15.png,feat_face,f,1,0.76857,space,1,40,0,40,0,1,0.634605,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,1,2,2021-01-11_12h20.05.960,configural_featural,2020.2.4,MacIntel,60,1792,1120,,,,,,,,,,,,,,,,,,,,,,,0,0.163380792,0,Stimuli/f142.png,Stimuli/f131.png,feat_face,j,1,0.450705,,1,41,0,41,0,1,,,,,,,,
